0X0EFF70 0X25
0X0EFF71 0XE8
0X0EFF72 0X4A
0X0EFF73 0X6E
0X0EFF74 0X95
0X0EFF75 0X35
0X0EFF76 0X7D
0X0EFF77 0X42
0X0EFF78 0XCC
0X0EFF79 0X73
0X0EFF7A 0X07
0X0EFF7B 0XDD
0X0EFF7C 0XCF
0X0EFF7D 0X8B
0X0EFF7E 0X16
0X0EFF7F 0XDB
0X0EFF80 0XBA
0X0EFF81 0XA3
0X0EFF82 0X79
0X0EFF83 0X4C
0X0EFF84 0X60
0X0EFF85 0X98
0X0EFF86 0XEB
0X0EFF87 0X03
0X0EFF88 0XE7
0X0EFF89 0XD0
0X0EFF8A 0X4B
0X0EFF8B 0X86
0X0EFF8C 0X88
0X0EFF8D 0X7A
0X0EFF8E 0X84
0X0EFF8F 0X71
0X0EFF90 0X0F
0X0EFF91 0XE2
0X0EFF92 0X9D
0X0EFF93 0X90
0X0EFF94 0XCC
0X0EFF95 0XB4
0X0EFF96 0XE1
0X0EFF97 0X55
0X0EFF98 0X4D
0X0EFF99 0X3C
0X0EFF9A 0X40
0X0EFF9B 0X43
0X0EFF9C 0XF1
0X0EFF9D 0XDE
0X0EFF9E 0XFE
0X0EFF9F 0XA9
0X0EFFA0 0X68
0X0EFFA1 0XC5
0X0EFFA2 0X9F
0X0EFFA3 0X40
0X0EFFA4 0X2A
0X0EFFA5 0X80
0X0EFFA6 0X26
0X0EFFA7 0XEA
0X0EFFA8 0X7D
0X0EFFA9 0X7E
0X0EFFAA 0X17
0X0EFFAB 0X4D
0X0EFFAC 0XDB
0X0EFFAD 0X57
0X0EFFAE 0X5F
0X0EFFAF 0XB3
0X0EFFB0 0XF9
0X0EFFB1 0XE9
0X0EFFB2 0XE2
0X0EFFB3 0X58
0X0EFFB4 0X5C
0X0EFFB5 0X90
0X0EFFB6 0X4A
0X0EFFB7 0XE0
0X0EFFB8 0X47
0X0EFFB9 0X73
0X0EFFBA 0X57
0X0EFFBB 0X93
0X0EFFBC 0X7D
0X0EFFBD 0XE0
0X0EFFBE 0X1B
0X0EFFBF 0XD8
0X0EFFC0 0XB5
0X0EFFC1 0X49
0X0EFFC2 0X29
0X0EFFC3 0X00
0X0EFFC4 0XB3
0X0EFFC5 0X11
0X0EFFC6 0X40
0X0EFFC7 0XBE
0X0EFFC8 0XEC
0X0EFFC9 0X75
0X0EFFCA 0XE3
0X0EFFCB 0X4C
0X0EFFCC 0XCC
0X0EFFCD 0X11
0X0EFFCE 0X2D
0X0EFFCF 0X3F
0X0EFFD0 0X16
0X0EFFD1 0X7F
0X0EFFD2 0X4E
0X0EFFD3 0X74
0X0EFFD4 0XC7
0X0EFFD5 0X6D
0X0EFFD6 0X61
0X0EFFD7 0X12
0X0EFFD8 0X86
0X0EFFD9 0X7F
0X0EFFDA 0XC2
0X0EFFDB 0XA1
0X0EFFDC 0X92
0X0EFFDD 0X68
0X0EFFDE 0X4D
0X0EFFDF 0XE8
0X0EFFE0 0X6F
0X0EFFE1 0XCC
0X0EFFE2 0X6D
0X0EFFE3 0XBB
0X0EFFE4 0X34
0X0EFFE5 0XAA
0X0EFFE6 0X6A
0X0EFFE7 0X41
0X0EFFE8 0X4D
0X0EFFE9 0X7E
0X0EFFEA 0X6E
0X0EFFEB 0X07
0X0EFFEC 0XFB
0X0EFFED 0XB8
0X0EFFEE 0X40
0X0EFFEF 0X97
0X0EFFF0 0XDE
0X0EFFF1 0X11
0X0EFFF2 0XF7
0X0EFFF3 0X79
0X0EFFF4 0X2D
0X0EFFF5 0X09
0X0EFFF6 0X86
0X0EFFF7 0X7A
0X0EFFF8 0XEF
0X0EFFF9 0X79
0X0EFFFA 0XEA
0X0EFFFB 0XFE
0X0EFFFC 0X3F
0X0EFFFD 0XA4
0X0EFFFE 0X5B
0X0EFFFF 0XCC
