0X0AFF93 0XF6
0X0AFF94 0X35
0X0AFF95 0XE8
0X0AFF96 0X4A
0X0AFF97 0X7C
0X0AFF98 0X27
0X0AFF99 0X13
0X0AFF9A 0X3C
0X0AFF9B 0XDC
0X0AFF9C 0X46
0X0AFF9D 0X8C
0X0AFF9E 0X2C
0X0AFF9F 0X54
0X0AFFA0 0XBA
0X0AFFA1 0X47
0X0AFFA2 0XE9
0X0AFFA3 0XE6
0X0AFFA4 0X46
0X0AFFA5 0X43
0X0AFFA6 0X51
0X0AFFA7 0X2B
0X0AFFA8 0X79
0X0AFFA9 0X8D
0X0AFFAA 0X4B
0X0AFFAB 0XC8
0X0AFFAC 0X6B
0X0AFFAD 0X33
0X0AFFAE 0X79
0X0AFFAF 0X7F
0X0AFFB0 0X4E
0X0AFFB1 0X1D
0X0AFFB2 0XDB
0X0AFFB3 0X3E
0X0AFFB4 0X21
0X0AFFB5 0XDE
0X0AFFB6 0XD3
0X0AFFB7 0XD6
0X0AFFB8 0X78
0X0AFFB9 0X6A
0X0AFFBA 0X0F
0X0AFFBB 0X16
0X0AFFBC 0XD2
0X0AFFBD 0X2B
0X0AFFBE 0X09
0X0AFFBF 0X0C
0X0AFFC0 0X03
0X0AFFC1 0X5C
0X0AFFC2 0XC8
0X0AFFC3 0XF0
0X0AFFC4 0X2F
0X0AFFC5 0X53
0X0AFFC6 0XA4
0X0AFFC7 0X33
0X0AFFC8 0XE2
0X0AFFC9 0XB7
0X0AFFCA 0XF8
0X0AFFCB 0X7C
0X0AFFCC 0X68
0X0AFFCD 0X8A
0X0AFFCE 0X92
0X0AFFCF 0XB2
0X0AFFD0 0X23
0X0AFFD1 0XC8
0X0AFFD2 0XFA
0X0AFFD3 0XD5
0X0AFFD4 0X31
0X0AFFD5 0XEA
0X0AFFD6 0X14
0X0AFFD7 0X57
0X0AFFD8 0XCD
0X0AFFD9 0X34
0X0AFFDA 0XEA
0X0AFFDB 0X49
0X0AFFDC 0XC8
0X0AFFDD 0XCB
0X0AFFDE 0XB7
0X0AFFDF 0X92
0X0AFFE0 0X3B
0X0AFFE1 0X23
0X0AFFE2 0X39
0X0AFFE3 0X38
0X0AFFE4 0X56
0X0AFFE5 0X3C
0X0AFFE6 0X62
0X0AFFE7 0XD1
0X0AFFE8 0X39
0X0AFFE9 0X32
0X0AFFEA 0XFE
0X0AFFEB 0X34
0X0AFFEC 0X96
0X0AFFED 0XFC
0X0AFFEE 0XAC
0X0AFFEF 0X70
0X0AFFF0 0XC8
0X0AFFF1 0X0F
0X0AFFF2 0X33
0X0AFFF3 0XFB
0X0AFFF4 0XCA
0X0AFFF5 0XCC
0X0AFFF6 0XC6
0X0AFFF7 0XC6
0X0AFFF8 0XDF
0X0AFFF9 0XF5
0X0AFFFA 0XAD
0X0AFFFB 0XA5
0X0AFFFC 0X6F
0X0AFFFD 0X2D
0X0AFFFE 0X2F
0X0AFFFF 0X42
