0X0DFF7D 0X19
0X0DFF7E 0X43
0X0DFF7F 0X70
0X0DFF80 0XA1
0X0DFF81 0X78
0X0DFF82 0X5C
0X0DFF83 0X13
0X0DFF84 0XE0
0X0DFF85 0XCB
0X0DFF86 0X10
0X0DFF87 0X1B
0X0DFF88 0X99
0X0DFF89 0X53
0X0DFF8A 0XBF
0X0DFF8B 0X9C
0X0DFF8C 0XED
0X0DFF8D 0X6D
0X0DFF8E 0X4B
0X0DFF8F 0X7F
0X0DFF90 0XCD
0X0DFF91 0X63
0X0DFF92 0X2C
0X0DFF93 0X83
0X0DFF94 0X08
0X0DFF95 0X80
0X0DFF96 0XAA
0X0DFF97 0X07
0X0DFF98 0X31
0X0DFF99 0XCF
0X0DFF9A 0X62
0X0DFF9B 0X44
0X0DFF9C 0X57
0X0DFF9D 0X52
0X0DFF9E 0XEF
0X0DFF9F 0X7A
0X0DFFA0 0XA5
0X0DFFA1 0X0C
0X0DFFA2 0X67
0X0DFFA3 0XA2
0X0DFFA4 0XC7
0X0DFFA5 0X1E
0X0DFFA6 0XDB
0X0DFFA7 0X7B
0X0DFFA8 0X3B
0X0DFFA9 0XC4
0X0DFFAA 0X72
0X0DFFAB 0X63
0X0DFFAC 0X73
0X0DFFAD 0XBB
0X0DFFAE 0X89
0X0DFFAF 0XBB
0X0DFFB0 0X6B
0X0DFFB1 0X9A
0X0DFFB2 0X56
0X0DFFB3 0X6F
0X0DFFB4 0X26
0X0DFFB5 0XEF
0X0DFFB6 0XBB
0X0DFFB7 0X42
0X0DFFB8 0X99
0X0DFFB9 0XBF
0X0DFFBA 0X79
0X0DFFBB 0XD6
0X0DFFBC 0X53
0X0DFFBD 0XE5
0X0DFFBE 0XAB
0X0DFFBF 0XC1
0X0DFFC0 0X02
0X0DFFC1 0X66
0X0DFFC2 0X73
0X0DFFC3 0XCF
0X0DFFC4 0X79
0X0DFFC5 0XC3
0X0DFFC6 0X0E
0X0DFFC7 0XCF
0X0DFFC8 0XB1
0X0DFFC9 0X6A
0X0DFFCA 0X93
0X0DFFCB 0X96
0X0DFFCC 0X5C
0X0DFFCD 0XAC
0X0DFFCE 0XCF
0X0DFFCF 0X99
0X0DFFD0 0XDD
0X0DFFD1 0XB4
0X0DFFD2 0X71
0X0DFFD3 0X33
0X0DFFD4 0X56
0X0DFFD5 0XA2
0X0DFFD6 0X0F
0X0DFFD7 0X69
0X0DFFD8 0XAB
0X0DFFD9 0XCF
0X0DFFDA 0X7D
0X0DFFDB 0X37
0X0DFFDC 0XF0
0X0DFFDD 0X1C
0X0DFFDE 0XA5
0X0DFFDF 0X3D
0X0DFFE0 0X23
0X0DFFE1 0X4E
0X0DFFE2 0X4D
0X0DFFE3 0XF5
0X0DFFE4 0X0D
0X0DFFE5 0X24
0X0DFFE6 0X7D
0X0DFFE7 0X0C
0X0DFFE8 0X9E
0X0DFFE9 0XC8
0X0DFFEA 0X3F
0X0DFFEB 0X05
0X0DFFEC 0XCE
0X0DFFED 0XAE
0X0DFFEE 0XAB
0X0DFFEF 0X32
0X0DFFF0 0X9F
0X0DFFF1 0XCA
0X0DFFF2 0X3A
0X0DFFF3 0XEB
0X0DFFF4 0X22
0X0DFFF5 0X06
0X0DFFF6 0XCF
0X0DFFF7 0XF5
0X0DFFF8 0X45
0X0DFFF9 0X76
0X0DFFFA 0X2C
0X0DFFFB 0XD4
0X0DFFFC 0XE1
0X0DFFFD 0XDB
0X0DFFFE 0X42
0X0DFFFF 0XE2
